BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
3,BOROUGH PARK,22 STORE BUILDINGS                         ,4,5634,38, ,K4,4804 13TH AVENUE, ,11219,0,5,5,4200,6720,1930,4,K4,4800000,8/13/2018
3,BOROUGH PARK,22 STORE BUILDINGS                         ,4,5634,40, ,K4,4810 13TH AVENUE, ,11219,1,1,2,2000,3500,1930,4,K4,2500000,12/28/2017
3,BOROUGH PARK,22 STORE BUILDINGS                         ,4,5648,14, ,K4,5005 NEW UTRECHT AVENUE, ,11219,1,1,2,1353,4050,1930,4,K4,2070000,1/30/2018
3,BOROUGH PARK,22 STORE BUILDINGS                         ,4,5648,15, ,K4,5001 NEW UTRECHT AVENUE, ,11219,2,1,3,2590,5040,1930,4,K4,0,1/30/2018
3,BOROUGH PARK,22 STORE BUILDINGS                         ,4,5649,6, ,K4,5011 13TH   AVENUE, ,11219,0,1,1,2000,5066,1930,4,K4,0,2/14/2018
3,BOROUGH PARK,22 STORE BUILDINGS                         ,4,5655,58, ,K4,5118 13TH   AVENUE, ,11219,1,2,3,1900,4020,1930,4,K4,870000,10/14/2017
3,BOROUGH PARK,22 STORE BUILDINGS                         ,4,5667,9, ,K4,5303 FORT HAMILTON PARKWA, ,11219,1,1,2,1625,2582,1920,4,K4,1035000,10/6/2017
3,BOROUGH PARK,22 STORE BUILDINGS                         ,4,5670,8, ,K4,5305 13TH AVENUE, ,11219,2,1,3,2000,5200,1931,4,K4,0,12/21/2017
3,BOROUGH PARK,22 STORE BUILDINGS                         ,4,5684,20, ,K1,5501 NEW UTRECHT AVENUE, ,11219,0,1,1,3375,5983,1931,4,K1,3015000,7/30/2018
3,BOROUGH PARK,22 STORE BUILDINGS                         ,4,5693,14, ,K4,818 57TH STREET, ,11220,4,3,7,2003,6725,1910,4,K4,0,5/2/2018
3,BOROUGH PARK,22 STORE BUILDINGS                         ,4,5705,60, ,K1,5801-5809 NEW UTRECHT AVENUE, ,11219,0,1,1,1606,1450,1931,4,K1,0,12/7/2017
3,BOROUGH PARK,22 STORE BUILDINGS                         ,4,5705,60, ,K1,5801-5809 NEW UTRECHT AVENUE, ,11219,0,1,1,1606,1450,1931,4,K1,0,12/7/2017
3,BOROUGH PARK,22 STORE BUILDINGS                         ,4,5715,39, ,K2,947 61ST   STREET, ,11219,0,2,2,16125,25016,1900,4,K2,0,11/30/2017
3,BOROUGH PARK,22 STORE BUILDINGS                         ,4,6553,73, ,K1,2213-2215 65TH   STREET, ,11204,0,2,2,4000,2400,1931,4,K1,3120000,11/1/2017
3,BOROUGH PARK,22 STORE BUILDINGS                         ,4,6607,10, ,K1,1712 MCDONALD AVENUE, ,11230,0,1,1,4000,4000,1990,4,K1,0,10/30/2017
3,BOROUGH PARK,26 OTHER HOTELS                            ,4,5717,13, ,H9,1106-1108 60TH STREET, ,11219,0,26,26,6000,10095,2013,4,H9,6000000,7/12/2018
3,BOROUGH PARK,27 FACTORIES                               ,4,916,53, ,F5,835 40TH STREET, ,11232,0,1,1,10017,10000,1955,4,F5,4000000,6/15/2018
3,BOROUGH PARK,27 FACTORIES                               ,4,5365,8, ,F5,3905 15TH AVENUE, ,11218,0,1,1,1875,2240,1930,4,F5,0,7/6/2018
3,BOROUGH PARK,27 FACTORIES                               ,4,5523,54, ,F5,1559 62ND   STREET, ,11219,0,2,2,8000,8000,1931,4,F5,0,11/30/2017
3,BOROUGH PARK,27 FACTORIES                               ,4,5530,29, ,F4,1556 62ND STREET, ,11219,0,1,1,4000,4000,1931,4,F4,2035000,8/1/2018
3,BOROUGH PARK,27 FACTORIES                               ,4,5717,62, ,F4,1141 61ST STREET, ,11219,0,1,1,4000,4740,2001,4,F4,2000000,8/28/2018
3,BOROUGH PARK,28 COMMERCIAL CONDOS                       ,4,5664,1603, ,R5,5214 15TH AVENUE,2A,11219,0,1,1,0,0,2016,4,R5,0,7/18/2018
3,BOROUGH PARK,28 COMMERCIAL CONDOS                       ,4,5664,1604, ,R5,5214 15TH AVENUE,2B,11219,0,1,1,0,0,2016,4,R5,0,7/18/2018
3,BOROUGH PARK,28 COMMERCIAL CONDOS                       ,4,5714,1101, ,R5,878 60TH STREET,CF-C,11220,0,1,1,0,0,1925,4,R5,590093,6/19/2018
3,BOROUGH PARK,28 COMMERCIAL CONDOS                       ,4,5714,1102, ,R5,878 60TH STREET,CF-1,11220,0,1,1,0,0,1925,4,R5,1220846,8/24/2018
3,BOROUGH PARK,28 COMMERCIAL CONDOS                       ,4,5714,1103, ,R5,878 60TH STREET,CF-2,11220,0,1,1,0,0,1925,4,R5,978737,4/9/2018
3,BOROUGH PARK,28 COMMERCIAL CONDOS                       ,4,5714,1104, ,R5,878 60TH STREET,CF-3,11220,0,1,1,0,0,1925,4,R5,844805,7/3/2018
3,BOROUGH PARK,28 COMMERCIAL CONDOS                       ,4,5714,1105, ,R5,878 60TH STREET,CF-4,11220,0,1,1,0,0,1925,4,R5,824200,7/18/2018
3,BOROUGH PARK,28 COMMERCIAL CONDOS                       ,4,5714,1106, ,R5,878 60TH STREET,CF-5,11220,0,1,1,0,0,1925,4,R5,844805,5/4/2018
3,BOROUGH PARK,28 COMMERCIAL CONDOS                       ,4,5714,1107, ,R5,878 60TH STREET,CF-6,11220,0,1,1,0,0,1925,4,R5,824200,8/14/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5289,48, ,G2,3708 FORT HAMILTON PARKWA, ,11218,0,1,1,4664,3000,1931,4,G2,0,4/17/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5292,28, ,G2,3605 FT HAMILTON PARKWAY, ,11218,0,1,1,3040,1100,1931,4,G2,0,3/30/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5292,30, ,G2,1112 36TH   STREET, ,11218,0,2,2,5350,1000,1931,4,G2,0,3/30/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5292,33, ,G2,1114 36TH   STREET, ,11218,0,1,1,3557,3480,1931,4,G2,0,3/30/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5394,27, ,G2,792 MCDONALD AVENUE, ,11218,0,1,1,2000,1400,1933,4,G2,0,4/30/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5483,9, ,G2,1216-1226 MCDONALD AVE, ,11230,0,2,2,4000,4000,1931,4,G2,0,4/29/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5504,45, ,G4,5814 18TH AVENUE, ,11204,0,1,1,10363,1232,1931,4,G4,3000000,5/15/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5530,48, ,G2,1571-1573 63RD STREET, ,11219,0,1,1,4000,4000,1931,4,G2,0,5/17/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5642,35, ,G7,4904 14TH   AVENUE, ,11219,0,0,0,11000,0,0,4,G7,0,11/14/2017
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5648,20, ,G7,1232 50TH   STREET, ,11219,0,0,0,4007,0,0,4,G7,8000000,1/30/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5716,14, ,G7,1020 60TH   STREET, ,11219,0,1,1,2965,0,1960,4,G7,133591,10/27/2017
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5716,15, ,G7,N/A 60TH   STREET, ,11219,0,0,0,1653,0,0,4,G7,0,10/27/2017
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5716,61, ,G9,1039 61ST STREET, ,11219,0,1,1,2000,400,1960,4,G9,0,5/25/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5716,70, ,G9,1011-1013 61ST STREET, ,11219,0,2,2,12000,12000,1910,4,G9,0,5/17/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5720,59, ,G1,1449 61 STREET, ,11219,0,1,1,4000,1760,1930,4,G1,0,5/10/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5720,59, ,G1,1449 61 STREET, ,11219,0,1,1,4000,1760,1930,4,G1,2100000,5/10/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5727,19, ,G2,1410 61ST STREET, ,11219,0,4,4,7350,6650,1960,4,G2,2750000,7/24/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5734,7, ,G2,6209 14TH AVENUE, ,11219,0,1,1,2000,1200,1960,4,G2,650000,10/25/2017
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,5734,38, ,G2,1444 62ND   STREET, ,11219,0,1,1,867,650,1960,4,G2,422500,4/19/2018
3,BOROUGH PARK,29 COMMERCIAL GARAGES                      ,4,6582,23, ,G2,1618 MC DONALD AVENUE, ,11230,0,1,1,9992,9992,1955,4,G2,0,4/24/2018
3,BOROUGH PARK,30 WAREHOUSES                              ,4,5523,58, ,E1,1545 62ND   STREET, ,11219,0,1,1,4000,4000,1931,4,E1,0,11/30/2017
3,BOROUGH PARK,30 WAREHOUSES                              ,4,5531,56, ,E1,1673 63RD STREET, ,11204,0,1,1,4000,4000,1986,4,E1,0,5/25/2018
3,BOROUGH PARK,30 WAREHOUSES                              ,4,5648,17, ,E1,1224 50TH STREET, ,11219,0,1,1,6000,12000,1930,4,E1,0,1/30/2018
3,BOROUGH PARK,30 WAREHOUSES                              ,4,5727,51, ,E1,6118 15TH AVENUE, ,11219,0,1,1,2000,1500,1960,4,E1,950000,10/31/2017
3,BOROUGH PARK,30 WAREHOUSES                              ,4,5727,51, ,E1,6118 15  AVENUE, ,11219,0,1,1,2000,1500,1960,4,E1,0,10/31/2017
3,BOROUGH PARK,30 WAREHOUSES                              ,4,5727,51, ,E1,6118 15TH   AVENUE, ,11219,0,1,1,2000,1500,1960,4,E1,1525000,4/12/2018
3,BOROUGH PARK,30 WAREHOUSES                              ,4,5741,30, ,E9,1425 64TH   STREET, ,11219,0,1,1,1752,2480,1930,4,E9,0,11/9/2017
3,BOROUGH PARK,30 WAREHOUSES                              ,4,6548,27, ,E9,2250 59TH STREET, ,11204,0,2,2,10000,10000,1931,4,E9,4000000,5/23/2018
3,BOROUGH PARK,30 WAREHOUSES                              ,4,6582,21, ,E1,1616 MC DONALD AVENUE, ,11230,0,1,1,4408,3432,1931,4,E1,0,4/24/2018
3,BOROUGH PARK,30 WAREHOUSES                              ,4,6582,28, ,E1,1632 MC DONALD AVENUE, ,11230,0,1,1,16800,16800,1979,4,E1,0,4/24/2018
3,BOROUGH PARK,31 COMMERCIAL VACANT LAND                  ,4,751,1, ,V1,4525 8 AVENUE, ,11220,0,0,0,13033,0,0,4,V1,28000000,6/20/2018
3,BOROUGH PARK,31 COMMERCIAL VACANT LAND                  ,4,5747,40, ,V1,N/A 14TH   AVENUE, ,11219,0,0,0,2000,0,0,4,V1,0,7/5/2018
3,BOROUGH PARK,33 EDUCATIONAL FACILITIES                  ,4,5345,6, ,W2,1402 40TH STREET, ,11218,0,1,1,12020,43200,1930,4,W2,0,7/12/2018
3,BOROUGH PARK,33 EDUCATIONAL FACILITIES                  ,4,5605,14, ,W9,1318 43RD STREET, ,11219,0,0,0,2563,5400,1930,4,W9,0,11/14/2017
3,BOROUGH PARK,33 EDUCATIONAL FACILITIES                  ,4,5642,33, ,M1,1362 49 STREET, ,11219,0,1,1,7000,20101,1950,4,W9,0,11/14/2017
3,BOROUGH PARK,33 EDUCATIONAL FACILITIES                  ,4,5734,45, ,W9,1462 62ND STREET, ,11219,0,4,4,32850,123390,1953,4,W9,18000000,5/30/2018
3,BOROUGH PARK,37 RELIGIOUS FACILITIES                    ,4,5610,1, ,M1,4419 12TH AVENUE, ,11219,0,0,0,6017,4800,1930,4,M1,2000000,6/25/2018
3,BOROUGH PARK,37 RELIGIOUS FACILITIES                    ,4,5633,10, ,M9,4801 11TH AVENUE, ,11219,3,1,4,2017,4908,1901,4,M9,2000000,5/30/2018
3,BOROUGH PARK,37 RELIGIOUS FACILITIES                    ,4,5655,16, ,M9,5120 NEW UTRECHT, ,11219,0,1,1,9934,17636,1921,4,M9,7600000,11/14/2017
3,BOROUGH PARK,37 RELIGIOUS FACILITIES                    ,4,5739,1, ,M4,6301 12 AVENUE, ,11219,0,1,1,140000,77202,1902,4,M4,37500000,8/15/2018
3,BOROUGH PARK,41 TAX CLASS 4 - OTHER                     ,4,5716,62, ,Z9,1037 61ST STREET, ,11219,0,0,0,2000,0,0,4,Z9,0,5/25/2018
3,BOROUGH PARK,41 TAX CLASS 4 - OTHER                     ,4,5716,63, ,Z9,1035 61ST STREET, ,11219,0,0,0,2000,0,0,4,Z9,0,5/25/2018
3,BOROUGH PARK,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC  ,4,769,1101, ,RK,4711 8TH AVENUE,CA,11220,0,0,1,0,0,0,4,RA,2325000,10/19/2017
3,BOROUGH PARK,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC  ,4,769,1102, ,RK,4711 8TH AVENUE,1A,11220,0,0,1,0,0,0,4,RA,0,10/19/2017
3,BOROUGH PARK,43 CONDO OFFICE BUILDINGS                  ,4,5433,1001, ,RB,4514 16TH   AVENUE,BANK1,11204,0,0,1,0,0,1989,4,RB,2900000,2/15/2018
3,BOROUGH PARK,43 CONDO OFFICE BUILDINGS                  ,4,5634,1001, ,RB,1225 49TH   STREET,BA,11219,0,0,1,0,0,1929,4,RB,1000,9/7/2018
3,BOROUGH PARK,43 CONDO OFFICE BUILDINGS                  ,4,5634,1001, ,RB,1225 49TH STREET,BA,11219,0,0,1,0,0,1929,4,RB,12000,9/7/2018
3,BOROUGH PARK,43 CONDO OFFICE BUILDINGS                  ,4,5679,1003, ,RB,823 56TH   STREET,3,11220,0,0,1,0,0,1920,4,RB,978737,11/14/2017
3,BOROUGH PARK,43 CONDO OFFICE BUILDINGS                  ,4,5680,1001, ,RB,928 55TH STREET,CF,11219,0,0,1,0,0,2010,4,RB,0,9/11/2018
3,BOROUGH PARK,43 CONDO OFFICE BUILDINGS                  ,4,5686,1101, ,RB,829 57TH STREET,C,11220,0,0,1,0,0,0,4,RB,710000,5/30/2018
3,BOROUGH PARK,44 CONDO PARKING                           ,4,5367,1144, ,RP,3715 15TH   AVENUE,PK 8,11218,0,0,1,0,0,2007,4,RP,0,10/31/2017
3,BOROUGH PARK,44 CONDO PARKING                           ,4,5367,1150, ,RP,3715 15TH AVENUE,PK 14,11218,0,0,1,0,0,2007,4,RP,0,6/21/2018
3,BOROUGH PARK,44 CONDO PARKING                           ,4,5367,1151, ,RP,3715 15TH   AVENUE,PK 15,11218,0,0,1,0,0,2007,4,RP,0,2/20/2018
3,BOROUGH PARK,44 CONDO PARKING                           ,4,5367,1152, ,RP,3715 15TH AVENUE,PK 16,11218,0,0,1,0,0,2007,4,RP,0,8/30/2018
3,BOROUGH PARK,44 CONDO PARKING                           ,4,5367,1154, ,RP,3715 15TH   AVENUE,PK 18,11218,0,0,1,0,0,2007,4,RP,0,2/13/2018
3,BOROUGH PARK,44 CONDO PARKING                           ,4,5590,1162, ,RG,970 41ST STREET,P8,11219,0,0,1,0,0,0,4,RG,0,5/14/2018
3,BOROUGH PARK,44 CONDO PARKING                           ,4,5590,1166, ,RG,970 41ST STREET,P12,11219,0,0,1,0,0,0,4,RG,0,2/23/2018
3,BOROUGH PARK,44 CONDO PARKING                           ,4,5590,1169, ,RG,970 41ST   STREET,P15,11219,0,0,1,0,0,0,4,RG,0,12/28/2017
3,BOROUGH PARK,44 CONDO PARKING                           ,4,5590,1171, ,RP,970 41ST   STREET,P17,11219,0,0,1,0,0,0,4,RP,0,3/12/2018
3,BOROUGH PARK,44 CONDO PARKING                           ,4,5707,1053, ,RG,859 60TH   STREET,P25,11220,0,0,1,0,0,2007,4,RG,0,11/28/2017
3,BOROUGH PARK,44 CONDO PARKING                           ,4,5714,1015, ,RG,880 60TH STREET,P2,11220,0,0,1,0,0,2000,4,RG,0,5/30/2018
3,BOROUGH PARK,44 CONDO PARKING                           ,4,6557,1138, ,RG,6214 24TH   AVENUE,PS13,11204,0,0,1,0,0,0,4,RG,0,2/7/2018
3,BOROUGH PARK,46 CONDO STORE BUILDINGS                   ,4,769,1103, ,RB,4711 8TH AVENUE,1B,11220,0,0,1,0,0,0,4,RK,0,10/19/2017
3,BOROUGH PARK,47 CONDO NON-BUSINESS STORAGE              ,4,5618,1707, ,RS,1415 46TH   STREET,SA,11219,0,0,1,0,0,2015,4,RS,0,12/11/2017
3,BOROUGH PARK,47 CONDO NON-BUSINESS STORAGE              ,4,5618,1708, ,RS,1415 46TH   STREET,SB,11219,0,0,1,0,0,2015,4,RS,0,1/11/2018
3,BOROUGH PARK,47 CONDO NON-BUSINESS STORAGE              ,4,5618,1711, ,RS,1415 46TH   STREET,SE,11219,0,0,1,0,0,2015,4,RS,0,1/17/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8663,260, ,A2,2920 BRIGHTON 4TH STREET, ,11235,1,0,1,4240,759,1905,1,A2,1200000,4/20/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8663,296, ,A2,17 BRIGHTON 3RD LANE, ,11235,1,0,1,1800,609,1905,1,A2,257250,11/9/2017
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8664,444, ,A2,37 BRIGHTON 4 COURT, ,11235,1,0,1,1600,748,1940,1,A2,220000,3/16/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8665,527, ,A2,2945 BRIGHTON 5 STREET, ,11235,1,0,1,1800,925,1940,1,A2,695000,12/22/2017
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8665,582, ,A2,34 BRIGHTON 5TH WALK, ,11235,1,0,1,1600,2058,1940,1,A2,0,11/3/2017
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8666,680, ,A2,2926 BRIGHTON 7 STREET, ,11235,1,0,1,1800,945,1910,1,A2,650000,5/15/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8666,680, ,A2,2926 BRIGHTON 7 STREET, ,11235,1,0,1,1800,945,1910,1,A2,0,7/24/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8667,741, ,A2,2925 BRIGHTON 7TH STREET, ,11235,1,0,1,1600,693,1910,1,A2,485000,7/23/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8667,760, ,A2,29 BRIGHTON 7TH COURT, ,11235,1,0,1,1435,704,1910,1,A2,329000,3/13/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8677,24, ,A2,3054 BRIGHTON 8 STREET, ,11235,1,0,1,1638,896,1925,1,A2,0,9/12/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8677,24, ,A2,3054 BRIGHTON 8 STREET, ,11235,1,0,1,1638,896,1925,1,A2,499990,9/12/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8701,42, ,A9,59A IDE COURT, ,11235,1,0,1,1600,2080,1920,1,A9,655000,7/25/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8701,82, ,A1,39 BRIGHTON 10 COURT, ,11235,1,0,1,1800,1200,1920,1,A1,1000,3/1/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8704,84, ,A2,12 BRIGHTON 10TH TERRAC, ,11235,1,0,1,1800,1056,1920,1,A2,0,3/5/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8704,94, ,A2,17 BRIGHTON 10 LANE, ,11235,1,0,1,1553,1144,1920,1,A2,0,1/16/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8707,15, ,A9,198 BRIGHTON 10TH STREET, ,11235,1,0,1,2400,800,1930,1,A9,0,4/10/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8707,67, ,S1,3161 CONEY ISLAND AVENUE, ,11235,1,1,2,1880,2240,1930,1,S1,0,11/22/2017
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8707,67, ,S1,3161 CONEY ISLAND AVENUE, ,11235,1,1,2,1880,2240,1930,1,S1,0,9/20/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8723,254, ,A1,228 CORBIN PLACE, ,11235,1,0,1,5783,3974,2009,1,A1,3300000,3/27/2018
3,BRIGHTON BEACH,01 ONE FAMILY DWELLINGS                    ,1,8723,254, ,A1,228 CORBIN PLACE, ,11235,1,0,1,5783,3974,2009,1,A1,0,5/9/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,7245,13, ,B1,2746 BRIGHTON 8 STREET, ,11235,2,0,2,2200,2941,1955,1,B1,0,4/26/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,7263,84, ,B2,2829 BRIGHTON 7TH STREET, ,11235,2,0,2,2300,1584,1920,1,B2,0,10/27/2017
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,7263,87, ,B2,2821 BRIGHTON 7 STREET, ,11235,2,0,2,2300,1584,1920,1,B2,810000,12/20/2017
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8661,48, ,B3,2948 BRIGHTON 1 STREET, ,11235,2,0,2,2000,1561,1930,1,B3,982500,9/13/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8662,177, ,B3,253 OCEAN VIEW AVENUE, ,11235,2,0,2,1800,1614,1930,1,B3,0,5/22/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8663,352, ,B3,44 BRIGHTON 3 COURT, ,11235,2,0,2,1200,1312,1910,1,B3,0,7/20/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8665,588, ,B3,27 BRIGHTON 5TH WALK, ,11235,2,0,2,1600,1966,1940,1,B3,192000,3/9/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8668,806, ,B9,2931 BRIGHTON 8TH STREET, ,11235,2,0,2,2042,2507,1940,1,B9,0,2/6/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8671,74, ,B3,45 BRIGHTON 1 LANE, ,11235,2,0,2,1800,1530,1910,1,B3,0,10/4/2017
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8672,58, ,B3,3013 BRIGHTON 2ND STREET, ,11235,2,0,2,2000,1634,1925,1,B3,800000,7/13/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8672,74, ,B3,3024 BRIGHTON 3 STREET, ,11235,2,0,2,2000,1408,1925,1,B3,875000,3/16/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8672,83, ,B1,3046 BRIGHTON 3 STREET, ,11235,2,0,2,2650,3534,1930,1,B1,0,8/27/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8673,26, ,B2,3019 BRIGHTON 3 STREET, ,11235,2,0,2,2000,1408,1925,1,B2,550000,1/17/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8677,18, ,B3,3038 BRIGHTON 8 STREET, ,11235,2,0,2,2288,1352,1925,1,B3,540000,1/18/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8678,77, ,S2,3168 CONEY ISLAND AVENUE, ,11235,2,1,3,1740,3600,1927,1,S2,0,3/15/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8678,78, ,S2,3170 CONEY ISLAND AVENUE, ,11235,2,1,3,1717,3600,1927,1,S2,0,8/24/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8701,16, ,S2,142 NEPTUNE AVENUE, ,11235,2,1,3,1160,1836,1930,1,S2,1040000,3/14/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8701,19, ,B3,136 NEPTUNE AVENUE, ,11235,2,0,2,1363,1134,1930,1,B3,615000,12/18/2017
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8701,19, ,B3,136 NEPTUNE AVENUE, ,11235,2,0,2,1363,1134,1930,1,B3,589000,8/27/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8701,78, ,B3,41A FAY COURT, ,11235,2,0,2,1600,2040,1920,1,B3,466440,5/10/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8704,74, ,B3,3079 CONEY ISLAND AVENUE, ,11235,2,0,2,1800,1096,1920,1,B3,0,8/2/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8705,35, ,B3,1015 OCEAN VIEW AVENUE, ,11235,2,0,2,1665,1586,1920,1,B3,676000,2/2/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8707,27, ,B3,192 BRIGHTON 10 STREET, ,11235,2,0,2,2400,1050,1930,1,B3,0,8/1/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8707,53, ,B3,179 BRIGHTON 10TH STREET, ,11235,2,0,2,2400,924,1930,1,B3,651500,2/28/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8711,13, ,B9,25 BRIGHTON 11 STREET, ,11235,2,0,2,2200,2200,1940,1,B9,0,12/26/2017
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8711,94, ,B9,71 BRIGHTON 11TH STREET, ,11235,2,0,2,2200,2174,1940,1,B9,795000,5/23/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8713,31, ,B1,75 CORBIN PLACE, ,11235,2,0,2,1746,1962,1940,1,B1,0,3/22/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8713,31, ,B1,75 CORBIN PLACE, ,11235,2,0,2,1746,1962,1940,1,B1,0,8/25/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8714,26, ,B1,66 CORBIN PLACE, ,11235,2,0,2,1656,2196,1940,1,B1,0,2/27/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8719,53, ,B3,119 CORBIN PLACE, ,11235,2,0,2,1700,1962,1930,1,B3,0,3/28/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8719,55, ,B3,123 CORBIN PLACE, ,11235,2,0,2,1530,2646,1930,1,B3,0,7/18/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8719,68, ,B9,151 CORBIN PLACE, ,11235,2,0,2,2046,1917,1930,1,B9,885000,5/11/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8723,245, ,B3,206 CORBIN PLACE, ,11235,2,0,2,5783,3192,1920,1,B3,1200000,5/16/2018
3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8723,250, ,B1,216 CORBIN PLACE, ,11235,2,0,2,5773,4355,1950,1,B1,0,4/2/2018
